county_name,fips,land_area_square_miles_2010,primary_ruca_code_2010,secondary_ruca_code_2010,tract_population_2010,tract_population_2018,population_estimate_2010,population_estimate_2011,population_estimate_2012,population_estimate_2013,population_estimate_2014,population_estimate_2015,population_estimate_2016,population_estimate_2018,pct_black_pop_2010,pct_black_pop_2018,pct_white_pop_2010,pct_white_pop_2018,groc09,groc14,superc09,superc14,convs09,convs14,specs09,specs14,poverty_rate,median_family_income,pct_hhold_no_veh,pct_hhold_1_veh,pct_hhold_2plus_veh,food_desert_2010,food_desert_2017
Chatham,37037020105,8.709561975,1,1,2920,4757,63505,65193,65764,66622,68492,70770,72243,69791,0.132147075,0.115673941,0.759577986,0.805118138,14,13,1,1,36,33,1,0,11.6,104477,0.028893242,0.266405485,0.704701273,NA,0
Chatham,37037020106,30.41180345,2,2,3861,4539,63505,65193,65764,66622,68492,70770,72243,69791,0.132147075,0.115673941,0.759577986,0.805118138,14,13,1,1,36,33,1,0,6.3,83283,0.039557882,0.175101803,0.785340314,NA,0
Chatham,37037020200,159.6680664,9,9,7666,8060,63505,65193,65764,66622,68492,70770,72243,69791,0.132147075,0.115673941,0.759577986,0.805118138,14,13,1,1,36,33,1,0,13.2,70909,0.045211931,0.132810047,0.821978022,NA,0
Chatham,37037020300,56.25727146,8,8,2929,2786,63505,65193,65764,66622,68492,70770,72243,69791,0.132147075,0.115673941,0.759577986,0.805118138,14,13,1,1,36,33,1,0,12.4,50938,0.026022305,0.315055762,0.658921933,NA,0
Chatham,37037020401,7.074438183,7,7,5775,6040,63505,65193,65764,66622,68492,70770,72243,69791,0.132147075,0.115673941,0.759577986,0.805118138,14,13,1,1,36,33,1,0,19.4,43707,0.046816479,0.352996255,0.600187266,NA,1
Chatham,37037020402,10.21284423,7,7,4693,4909,63505,65193,65764,66622,68492,70770,72243,69791,0.132147075,0.115673941,0.759577986,0.805118138,14,13,1,1,36,33,1,0,37.6,27157,0.133181559,0.356858281,0.509960159,NA,1
Chatham,37037020500,82.13698519,9,9,3751,3523,63505,65193,65764,66622,68492,70770,72243,69791,0.132147075,0.115673941,0.759577986,0.805118138,14,13,1,1,36,33,1,0,20.5,57537,0.051598837,0.271802326,0.676598837,1,1
Chatham,37037020600,117.1224577,9,9,5351,5676,63505,65193,65764,66622,68492,70770,72243,69791,0.132147075,0.115673941,0.759577986,0.805118138,14,13,1,1,36,33,1,0,19.5,57923,0.013468013,0.203463203,0.783068783,NA,0
Chatham,37037020701,24.7454104,1,1,4910,6865,63505,65193,65764,66622,68492,70770,72243,69791,0.132147075,0.115673941,0.759577986,0.805118138,14,13,1,1,36,33,1,0,2.4,86221,0.033417402,0.430958386,0.535624212,NA,0
Chatham,37037020702,88.92457147,2,2,3887,3785,63505,65193,65764,66622,68492,70770,72243,69791,0.132147075,0.115673941,0.759577986,0.805118138,14,13,1,1,36,33,1,0,10.6,65903,0.0456621,0.168949772,0.785388128,NA,0
Chatham,37037020800,70.08835755,7,7.1,8760,9354,63505,65193,65764,66622,68492,70770,72243,69791,0.132147075,0.115673941,0.759577986,0.805118138,14,13,1,1,36,33,1,0,16.5,70220,0.053658537,0.268292683,0.67804878,NA,0
Cherokee,37039930100,52.66555868,10,10,4571,4177,27444,27134,26971,27060,27056,27137,27905,27668,0.012753243,0.013155992,0.936452412,0.935738037,6,4,1,1,14,15,0,0,17.5,43226,0.057541899,0.344134078,0.598324022,NA,0
Cherokee,37039930200,39.21797553,10,10,2410,2233,27444,27134,26971,27060,27056,27137,27905,27668,0.012753243,0.013155992,0.936452412,0.935738037,6,4,1,1,14,15,0,0,12.8,53333,0.03111588,0.298283262,0.670600858,NA,0
Cherokee,37039930300,137.0160402,10,10,2439,2637,27444,27134,26971,27060,27056,27137,27905,27668,0.012753243,0.013155992,0.936452412,0.935738037,6,4,1,1,14,15,0,0,24.2,39531,0.056074766,0.263551402,0.680373832,NA,0
Cherokee,37039930400,54.24816872,10,10,6120,5792,27444,27134,26971,27060,27056,27137,27905,27668,0.012753243,0.013155992,0.936452412,0.935738037,6,4,1,1,14,15,0,0,21.8,39733,0.059048428,0.344944775,0.596006797,NA,0
Cherokee,37039930500,40.30580798,10,10,4693,5043,27444,27134,26971,27060,27056,27137,27905,27668,0.012753243,0.013155992,0.936452412,0.935738037,6,4,1,1,14,15,0,0,16.9,42396,0.038949672,0.328665208,0.63238512,NA,0
Cherokee,37039930601,58.60027267,10,10,3280,3452,27444,27134,26971,27060,27056,27137,27905,27668,0.012753243,0.013155992,0.936452412,0.935738037,6,4,1,1,14,15,0,0,20.2,41250,0.042539683,0.307301587,0.65015873,NA,1
Cherokee,37039930602,73.37189091,10,10,3931,4334,27444,27134,26971,27060,27056,27137,27905,27668,0.012753243,0.013155992,0.936452412,0.935738037,6,4,1,1,14,15,0,0,20.8,48780,0.045526734,0.28798306,0.666490206,NA,1
Chowan,37041930101,9.271833306,7,7,5424,5243,14793,14812,14715,14721,14589,14372,14383,14205,0.342729669,0.340654699,0.620158183,0.605843013,5,4,0,0,9,11,2,1,42.5,32130,0.159012132,0.434142114,0.406845754,NA,1
Chowan,37041930102,43.43466302,10,10.3,2335,2483,14793,14812,14715,14721,14589,14372,14383,14205,0.342729669,0.340654699,0.620158183,0.605843013,5,4,0,0,9,11,2,1,18.1,66250,0.062252964,0.233201581,0.704545455,NA,0
Chowan,37041930200,119.7662684,10,10,7034,6479,14793,14812,14715,14721,14589,14372,14383,14205,0.342729669,0.340654699,0.620158183,0.605843013,5,4,0,0,9,11,2,1,19.5,50149,0.067942943,0.186186186,0.745870871,NA,0
Clay,37043950100,163.7924627,10,10,5062,4959,10587,10676,10684,10650,10644,10755,10915,10813,0.00604515,0.020900768,0.966373855,0.967724036,1,2,0,0,6,3,1,0,21.2,46154,0.064885496,0.295589483,0.639525021,NA,0
Clay,37043950200,50.95807278,10,10,5525,5854,10587,10676,10684,10650,10644,10755,10915,10813,0.00604515,0.020900768,0.966373855,0.967724036,1,2,0,0,6,3,1,0,25.4,40000,0.072485207,0.367973373,0.55954142,NA,0
Cleveland,37045950101,81.17688267,6,6,5300,5018,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,23.6,44063,0.092650104,0.199792961,0.707556936,NA,1
Cleveland,37045950102,38.18245104,6,6,2786,2880,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,13.7,58095,0.046532046,0.150131694,0.80333626,NA,0
Cleveland,37045950200,35.94598122,5,5,4878,4725,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,14.5,50104,0.06407448,0.255750274,0.680175246,NA,0
Cleveland,37045950301,24.38642264,5,5,4515,4483,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,14.7,48914,0.037677579,0.294008647,0.668313774,NA,0
Cleveland,37045950302,22.11995577,2,2,5820,6047,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,16.2,41875,0.023029229,0.286979628,0.689991143,NA,0
Cleveland,37045950400,7.101206647,1,1,6877,7261,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,20.6,53871,0.07111437,0.389662757,0.539222874,NA,1
Cleveland,37045950500,5.559201819,1,1,3606,3044,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,30.1,45018,0.059636364,0.484363636,0.456,NA,1
Cleveland,37045950601,15.99111733,1,1,3918,3548,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,20.8,44858,0.031702274,0.305995865,0.662301861,NA,0
Cleveland,37045950602,31.74291001,2,2,6014,5223,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,20.7,43158,0.069465267,0.27836082,0.652173913,NA,0
Cleveland,37045950700,12.8327637,4,4,6976,7102,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,14.7,55449,0.125899281,0.313276651,0.560824068,NA,0
Cleveland,37045950800,17.20835232,4,4,4380,4690,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,17.7,55645,0.057050592,0.394510226,0.548439182,NA,0
Cleveland,37045950900,3.221883267,4,4,2952,2628,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,43.7,22250,0.271893244,0.378648874,0.349457882,1,1
Cleveland,37045951000,2.194768856,4,4,3573,3065,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,33.8,47714,0.205149502,0.368770764,0.426079734,1,1
Cleveland,37045951100,1.90383469,4,4,2842,3085,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,33.6,39625,0.234166667,0.426666667,0.339166667,1,0
Cleveland,37045951200,5.705980491,4,4,5253,5627,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,27.3,45433,0.098695652,0.35826087,0.543043478,NA,1
Cleveland,37045951300,21.24177409,5,5,2914,3222,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,13.5,53477,0.00729927,0.229927007,0.762773723,NA,0
Cleveland,37045951400,43.68433097,5,5,6726,6545,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,16.8,49617,0.023628692,0.318987342,0.657383966,NA,0
Cleveland,37045951501,20.7679136,5,5,5775,5748,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,14.1,63702,0.080595164,0.247985121,0.671419715,NA,0
Cleveland,37045951502,21.40804668,6,6,1298,1247,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,8.4,57357,0.047191011,0.280898876,0.671910112,NA,0
Cleveland,37045951503,13.88099173,5,5,2463,2757,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,14.7,55865,0.021834061,0.248908297,0.729257642,NA,0
Cleveland,37045951601,22.77838507,5,5,4391,4379,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,14.3,50720,0.05493051,0.265387161,0.67968233,NA,0
Cleveland,37045951602,15.21734078,4,4,4821,4835,98078,97534,97425,97000,97071,96924,97144,97159,0.20730439,0.208359493,0.755755623,0.749060818,21,17,1,1,67,64,4,5,19.7,50073,0.040942232,0.318003365,0.641054403,NA,0
Columbus,37047930100,60.14964123,2,2,4198,4293,58098,57828,57591,57146,56906,56927,56505,56293,0.304881407,0.309025989,0.615081414,0.619934983,12,16,1,1,32,37,4,3,15.6,46311,0.073696824,0.277411624,0.648891552,NA,0
Columbus,37047930200,98.1902364,2,2,2175,2246,58098,57828,57591,57146,56906,56927,56505,56293,0.304881407,0.309025989,0.615081414,0.619934983,12,16,1,1,32,37,4,3,22.5,47208,0.062279671,0.212690952,0.725029377,NA,0
Columbus,37047930300,51.30965819,3,3,2620,2765,58098,57828,57591,57146,56906,56927,56505,56293,0.304881407,0.309025989,0.615081414,0.619934983,12,16,1,1,32,37,4,3,14.8,57202,0.076850095,0.253320683,0.669829222,NA,0
Columbus,37047930400,99.60586381,8,8,4062,3677,58098,57828,57591,57146,56906,56927,56505,56293,0.304881407,0.309025989,0.615081414,0.619934983,12,16,1,1,32,37,4,3,28,37850,0.04483188,0.303237858,0.651930262,NA,0
Columbus,37047930500,105.6107318,2,2,4536,4252,58098,57828,57591,57146,56906,56927,56505,56293,0.304881407,0.309025989,0.615081414,0.619934983,12,16,1,1,32,37,4,3,16.1,52318,0.112211221,0.303080308,0.584708471,NA,0
Columbus,37047930600,81.02548313,3,3,3878,3530,58098,57828,57591,57146,56906,56927,56505,56293,0.304881407,0.309025989,0.615081414,0.619934983,12,16,1,1,32,37,4,3,22.9,50844,0.07359892,0.24442944,0.681971641,NA,0
Columbus,37047930700,42.13729214,8,8,4815,4822,58098,57828,57591,57146,56906,56927,56505,56293,0.304881407,0.309025989,0.615081414,0.619934983,12,16,1,1,32,37,4,3,23.1,39981,0.099150142,0.393767705,0.507082153,NA,0
Columbus,37047930800,26.56365705,7,7,4170,3743,58098,57828,57591,57146,56906,56927,56505,56293,0.304881407,0.309025989,0.615081414,0.619934983,12,16,1,1,32,37,4,3,17.9,51295,0.069852941,0.271446078,0.65870098,NA,0
Columbus,37047930900,14.34188537,7,7,4749,4764,58098,57828,57591,57146,56906,56927,56505,56293,0.304881407,0.309025989,0.615081414,0.619934983,12,16,1,1,32,37,4,3,47.6,28474,0.112125824,0.565702689,0.322171487,NA,0
Columbus,37047931000,36.22982886,7,7,5687,5406,58098,57828,57591,57146,56906,56927,56505,56293,0.304881407,0.309025989,0.615081414,0.619934983,12,16,1,1,32,37,4,3,25.6,48952,0.04743083,0.28013834,0.67243083,NA,1
Columbus,37047931100,53.30304503,3,3,3752,4046,58098,57828,57591,57146,56906,56927,56505,56293,0.304881407,0.309025989,0.615081414,0.619934983,12,16,1,1,32,37,4,3,26.3,38207,0.068410463,0.30583501,0.625754527,NA,0
Columbus,37047931200,56.55639293,2,2,7803,7289,58098,57828,57591,57146,56906,56927,56505,56293,0.304881407,0.309025989,0.615081414,0.619934983,12,16,1,1,32,37,4,3,30.8,36554,0.116866438,0.270547945,0.612585616,NA,0
Columbus,37047931300,212.2694615,2,2,5653,5460,58098,57828,57591,57146,56906,56927,56505,56293,0.304881407,0.309025989,0.615081414,0.619934983,12,16,1,1,32,37,4,3,13,59246,0.051884701,0.345898004,0.602217295,NA,0
Craven,37049960101,16.71444424,2,2,3924,3673,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,5.5,63819,0.038418079,0.39039548,0.571186441,NA,0
Craven,37049960102,65.04620523,1,1,4790,4617,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,12.7,56319,0.049649217,0.304910955,0.645439827,NA,0
Craven,37049960200,166.2240705,2,2,8637,8057,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,20.2,39269,0.059189109,0.314886061,0.62592483,NA,0
Craven,37049960300,169.2960211,2,2,6858,6784,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,20.8,40813,0.0859375,0.303571429,0.610491071,NA,0
Craven,37049960401,18.73635283,1,1,4317,4485,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,5.4,66897,0.021569527,0.418999541,0.559430932,NA,0
Craven,37049960402,3.4914683,1,1,3842,4215,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,9.8,61089,0.165264423,0.271033654,0.563701923,NA,0
Craven,37049960403,2.955365816,1,1,4158,4081,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,3.5,96982,0.003544005,0.216184288,0.780271707,NA,0
Craven,37049960404,4.031236824,1,1,3165,2999,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,6.1,57390,0.00381971,0.40565317,0.59052712,NA,0
Craven,37049960500,18.647542,1,1,7977,7546,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,19.7,44724,0.119901451,0.468382152,0.411716397,NA,0
Craven,37049960600,2.132906793,1,1,4980,5967,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,13.6,48750,0.093953893,0.426272292,0.479773815,NA,0
Craven,37049960700,0.873524897,1,1,1850,1825,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,11.7,49167,0.054732041,0.45381984,0.491448119,NA,0
Craven,37049960800,0.832809264,1,1,3321,2397,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,53.8,21036,0.285979573,0.418755803,0.295264624,1,0
Craven,37049960900,0.77893218,1,1,2255,2100,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,58.4,16992,0.24514811,0.457609806,0.297242084,NA,0
Craven,37049961001,57.2381011,1,1,9336,11060,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,9.4,80239,0.039774064,0.207813603,0.752412332,NA,0
Craven,37049961002,4.580544003,1,1,4170,4284,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,15.3,59750,0.044135429,0.330108827,0.625755744,NA,0
Craven,37049961100,87.0736432,4,4,8979,8536,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,11,70217,0.026086957,0.347204969,0.626708075,NA,0
Craven,37049961201,5.493543599,4,4,4095,2895,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,13.4,34896,0.037986705,0.269705603,0.692307692,NA,1
Craven,37049961202,12.13018014,4,4,3748,4305,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,11.1,53452,0.052631579,0.138755981,0.80861244,NA,0
Craven,37049961301,10.14722037,4,4,3640,3873,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,18.9,41336,0.039596832,0.295176386,0.665226782,NA,1
Craven,37049961302,13.68200316,4,4,5673,5513,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,26.8,43975,0.048198409,0.362657932,0.589143659,NA,1
Craven,37049961303,48.85148078,3,3,3790,3870,103505,104701,105309,104425,104343,103427,103445,103082,0.224076132,0.216934091,0.699879233,0.703003434,18,14,2,2,68,62,7,4,12.7,70649,0.030519481,0.266233766,0.703246753,NA,0
Cumberland,37051000200,2.614972347,1,1,1633,2286,319431,323887,323454,326676,326369,325581,327127,332106,0.366642561,0.36887018,0.513613269,0.505040559,46,48,6,8,155,166,12,11,61.3,16106,0.371595331,0.527237354,0.101167315,NA,0
Cumberland,37051000500,1.698867331,1,1,2194,2293,319431,323887,323454,326676,326369,325581,327127,332106,0.366642561,0.36887018,0.513613269,0.505040559,46,48,6,8,155,166,12,11,38.5,30650,0.183650616,0.422172452,0.394176932,1,1
Cumberland,37051000600,1.958944984,1,1,5526,5358,319431,323887,323454,326676,326369,325581,327127,332106,0.366642561,0.36887018,0.513613269,0.505040559,46,48,6,8,155,166,12,11,13.6,60568,0.105749056,0.469576164,0.42467478,NA,0
Cumberland,37051000701,2.447686244,1,1,5685,5352,319431,323887,323454,326676,326369,325581,327127,332106,0.366642561,0.36887018,0.513613269,0.505040559,46,48,6,8,155,166,12,11,4.4,92679,0.084513476,0.292827775,0.622658748,NA,0
Cumberland,37051000702,1.356058793,1,1,2330,2222,319431,323887,323454,326676,326369,325581,327127,332106,0.366642561,0.36887018,0.513613269,0.505040559,46,48,6,8,155,166,12,11,20.6,83375,0.059574468,0.345744681,0.594680851,NA,0
Cumberland,37051000800,0.994879899,1,1,2654,2611,319431,323887,323454,326676,326369,325581,327127,332106,0.366642561,0.36887018,0.513613269,0.505040559,46,48,6,8,155,166,12,11,21.9,57622,0.096227868,0.551963048,0.351809084,NA,1
Cumberland,37051000900,1.791738803,1,1,4733,4778,319431,323887,323454,326676,326369,325581,327127,332106,0.366642561,0.36887018,0.513613269,0.505040559,46,48,6,8,155,166,12,11,12.7,57733,0.07165109,0.483311081,0.445037828,NA,0
Cumberland,37051001000,1.377274721,1,1,2605,2776,319431,323887,323454,326676,326369,325581,327127,332106,0.366642561,0.36887018,0.513613269,0.505040559,46,48,6,8,155,166,12,11,43.8,26058,0.23914969,0.427812223,0.333038087,1,1
Cumberland,37051001100,1.66541621,1,1,4251,3995,319431,323887,323454,326676,326369,325581,327127,332106,0.366642561,0.36887018,0.513613269,0.505040559,46,48,6,8,155,166,12,11,31.5,39519,0.141860465,0.451937984,0.40620155,NA,1
Cumberland,37051001200,2.978062447,1,1,5617,5345,319431,323887,323454,326676,326369,325581,327127,332106,0.366642561,0.36887018,0.513613269,0.505040559,46,48,6,8,155,166,12,11,30.9,34261,0.1900792,0.525218841,0.284701959,1,1
Cumberland,37051001400,26.25027877,1,1,6146,6382,319431,323887,323454,326676,326369,325581,327127,332106,0.366642561,0.36887018,0.513613269,0.505040559,46,48,6,8,155,166,12,11,23.6,42117,0.121224165,0.481717011,0.397058824,NA,0
Cumberland,37051001500,15.16162083,1,1,2863,2978,319431,323887,323454,326676,326369,325581,327127,332106,0.366642561,0.36887018,0.513613269,0.505040559,46,48,6,8,155,166,12,11,24.3,48125,0.079927339,0.377838329,0.542234332,1,1
Cumberland,37051001601,4.100756837,1,1,7128,7698,319431,323887,323454,326676,326369,325581,327127,332106,0.366642561,0.36887018,0.513613269,0.505040559,46,48,6,8,155,166,12,11,15.4,62083,0.062944523,0.378378378,0.558677098,NA,0
Cumberland,37051001603,2.963834581,1,1,4344,3884,319431,323887,323454,326676,326369,325581,327127,332106,0.366642561,0.36887018,0.513613269,0.505040559,46,48,6,8,155,166,12,11,23,46964,0.12962963,0.397037037,0.473333333,NA,1
Cumberland,37051001604,2.886923414,1,1,7356,7832,319431,323887,323454,326676,326369,325581,327127,332106,0.366642561,0.36887018,0.513613269,0.505040559,46,48,6,8,155,166,12,11,22.1,44483,0.060160895,0.376705142,0.563133963,NA,1
Cumberland,37051001700,3.258757183,1,1,8716,9123,319431,323887,323454,326676,326369,325581,327127,332106,0.366642561,0.36887018,0.513613269,0.505040559,46,48,6,8,155,166,12,11,17.9,48143,0.075757576,0.366969697,0.557272727,1,0
